# Automatically generated
# duptype id depth size device inode priority name
DUPTYPE_WITHIN_SAME_TREE -14253 7 13474 61 50041 5 /openedx/staticfiles/studio/xblock/resources/drag_and_drop_v2/translations/ko_KR/LC_MESSAGES/text.b62394659884.po
DUPTYPE_WITHIN_SAME_TREE -14253 7 13474 61 35158 5 /openedx/staticfiles/studio/xblock/resources/drag_and_drop_v2/translations/ko_KR/LC_MESSAGES/text.po
DUPTYPE_FIRST_OCCURRENCE 6092 3 13522 61 52001 5 /openedx/staticfiles/studio/js/views/export.651c6eee95ea.js
DUPTYPE_WITHIN_SAME_TREE -6092 3 13522 61 33233 5 /openedx/staticfiles/studio/js/views/export.js
DUPTYPE_FIRST_OCCURRENCE 1115 1 13527 61 49540 5 /openedx/staticfiles/js/dashboard.e09d866f7ce7.js
DUPTYPE_WITHIN_SAME_TREE -1115 1 13527 61 44071 5 /openedx/staticfiles/js/dashboard.js
DUPTYPE_FIRST_OCCURRENCE 14433 6 13546 61 45165 5 /openedx/staticfiles/xblock/resources/poll/translations/fr_CA/LC_MESSAGES/text.a1959e24462e.po
DUPTYPE_WITHIN_SAME_TREE -14433 7 13546 61 50010 5 /openedx/staticfiles/studio/xblock/resources/poll/translations/fr_CA/LC_MESSAGES/text.a1959e24462e.po
DUPTYPE_WITHIN_SAME_TREE -14433 7 13546 61 35048 5 /openedx/staticfiles/studio/xblock/resources/poll/translations/fr_CA/LC_MESSAGES/text.po
DUPTYPE_WITHIN_SAME_TREE -14433 6 13546 61 29548 5 /openedx/staticfiles/xblock/resources/poll/translations/fr_CA/LC_MESSAGES/text.po
DUPTYPE_FIRST_OCCURRENCE 7751 4 13610 61 46290 5 /openedx/staticfiles/js/vendor/CodeMirror/addons/python.41a3c735cb64.js
DUPTYPE_WITHIN_SAME_TREE -7751 4 13610 61 18638 5 /openedx/staticfiles/js/vendor/CodeMirror/addons/python.js
DUPTYPE_WITHIN_SAME_TREE -7751 5 13610 61 31776 5 /openedx/staticfiles/studio/js/vendor/CodeMirror/addons/python.js
DUPTYPE_WITHIN_SAME_TREE -7751 5 13610 61 50749 5 /openedx/staticfiles/studio/js/vendor/CodeMirror/addons/python.41a3c735cb64.js
DUPTYPE_FIRST_OCCURRENCE 14229 6 13615 61 45123 5 /openedx/staticfiles/xblock/resources/drag_and_drop_v2/translations/es_419/LC_MESSAGES/text.d658059c96e9.mo
DUPTYPE_WITHIN_SAME_TREE -14229 7 13615 61 50044 5 /openedx/staticfiles/studio/xblock/resources/drag_and_drop_v2/translations/es_419/LC_MESSAGES/text.d658059c96e9.mo
DUPTYPE_WITHIN_SAME_TREE -14229 6 13615 61 29216 5 /openedx/staticfiles/xblock/resources/drag_and_drop_v2/translations/es_419/LC_MESSAGES/text.mo
DUPTYPE_WITHIN_SAME_TREE -14229 7 13615 61 35163 5 /openedx/staticfiles/studio/xblock/resources/drag_and_drop_v2/translations/es_419/LC_MESSAGES/text.mo
DUPTYPE_FIRST_OCCURRENCE 2464 2 13632 61 48750 5 /openedx/staticfiles/rest_framework/js/prettify-min.709bfcc456c6.js
DUPTYPE_WITHIN_SAME_TREE -2464 2 13632 61 26787 5 /openedx/staticfiles/rest_framework/js/prettify-min.js
DUPTYPE_FIRST_OCCURRENCE 5045 3 13634 61 47170 5 /openedx/staticfiles/js/vendor/flot/jquery.flot.navigate.1833ff86a3e3.js
DUPTYPE_WITHIN_SAME_TREE -5045 3 13634 61 18681 5 /openedx/staticfiles/js/vendor/flot/jquery.flot.navigate.js
DUPTYPE_WITHIN_SAME_TREE -5045 4 13634 61 31789 5 /openedx/staticfiles/studio/js/vendor/flot/jquery.flot.navigate.js
DUPTYPE_WITHIN_SAME_TREE -5045 4 13634 61 51379 5 /openedx/staticfiles/studio/js/vendor/flot/jquery.flot.navigate.1833ff86a3e3.js
DUPTYPE_FIRST_OCCURRENCE 1155 1 13655 61 49530 5 /openedx/staticfiles/js/lms-base-application.2062f84b79fa.js
DUPTYPE_WITHIN_SAME_TREE -1155 1 13655 61 44061 5 /openedx/staticfiles/js/lms-base-application.js
DUPTYPE_FIRST_OCCURRENCE 4979 3 13670 61 47465 5 /openedx/staticfiles/js/student_account/views/LoginView.77fac7b978b4.js
DUPTYPE_WITHIN_SAME_TREE -4979 3 13670 61 21165 5 /openedx/staticfiles/js/student_account/views/LoginView.js
DUPTYPE_FIRST_OCCURRENCE 14458 6 13678 61 45145 5 /openedx/staticfiles/xblock/resources/poll/translations/pl/LC_MESSAGES/text.5db5ec0cf340.po
DUPTYPE_WITHIN_SAME_TREE -14458 6 13678 61 29487 5 /openedx/staticfiles/xblock/resources/poll/translations/pl/LC_MESSAGES/text.po
DUPTYPE_WITHIN_SAME_TREE -14458 7 13678 61 49990 5 /openedx/staticfiles/studio/xblock/resources/poll/translations/pl/LC_MESSAGES/text.5db5ec0cf340.po
DUPTYPE_WITHIN_SAME_TREE -14458 7 13678 61 35014 5 /openedx/staticfiles/studio/xblock/resources/poll/translations/pl/LC_MESSAGES/text.po
DUPTYPE_FIRST_OCCURRENCE 12727 6 13681 61 44733 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/classes/EditorManager.2d36121e08a9.js
DUPTYPE_WITHIN_SAME_TREE -12727 7 13681 61 49849 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/classes/EditorManager.2d36121e08a9.js
DUPTYPE_WITHIN_SAME_TREE -12727 7 13681 61 31537 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/classes/EditorManager.js
DUPTYPE_WITHIN_SAME_TREE -12727 6 13681 61 18180 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/classes/EditorManager.js
DUPTYPE_FIRST_OCCURRENCE 4156 3 13685 61 47546 5 /openedx/staticfiles/discussion/js/views/discussion_board_view.8f273369ce9b.js
DUPTYPE_WITHIN_SAME_TREE -4156 4 13685 61 51749 5 /openedx/staticfiles/studio/discussion/js/views/discussion_board_view.8f273369ce9b.js
DUPTYPE_WITHIN_SAME_TREE -4156 4 13685 61 34692 5 /openedx/staticfiles/studio/discussion/js/views/discussion_board_view.js
DUPTYPE_WITHIN_SAME_TREE -4156 3 13685 61 21543 5 /openedx/staticfiles/discussion/js/views/discussion_board_view.js
DUPTYPE_FIRST_OCCURRENCE 14402 6 13689 61 45176 5 /openedx/staticfiles/xblock/resources/poll/translations/de_DE/LC_MESSAGES/text.ae51dd78c482.po
DUPTYPE_WITHIN_SAME_TREE -14402 6 13689 61 29582 5 /openedx/staticfiles/xblock/resources/poll/translations/de_DE/LC_MESSAGES/text.po
DUPTYPE_WITHIN_SAME_TREE -14402 7 13689 61 35067 5 /openedx/staticfiles/studio/xblock/resources/poll/translations/de_DE/LC_MESSAGES/text.po
DUPTYPE_WITHIN_SAME_TREE -14402 7 13689 61 50021 5 /openedx/staticfiles/studio/xblock/resources/poll/translations/de_DE/LC_MESSAGES/text.ae51dd78c482.po
DUPTYPE_FIRST_OCCURRENCE 15472 7 13715 61 44629 5 /openedx/staticfiles/xblock/resources/drag_and_drop_v2/public/js/translations/pt_BR/text.a96856825751.js
DUPTYPE_WITHIN_SAME_TREE -15472 8 13715 61 35124 5 /openedx/staticfiles/studio/xblock/resources/drag_and_drop_v2/public/js/translations/pt_BR/text.js
DUPTYPE_WITHIN_SAME_TREE -15472 8 13715 61 49780 5 /openedx/staticfiles/studio/xblock/resources/drag_and_drop_v2/public/js/translations/pt_BR/text.a96856825751.js
DUPTYPE_WITHIN_SAME_TREE -15472 7 13715 61 29130 5 /openedx/staticfiles/xblock/resources/drag_and_drop_v2/public/js/translations/pt_BR/text.js
DUPTYPE_FIRST_OCCURRENCE 14427 6 13762 61 45160 5 /openedx/staticfiles/xblock/resources/poll/translations/fr/LC_MESSAGES/text.f3ae49ffc88b.po
DUPTYPE_WITHIN_SAME_TREE -14427 7 13762 61 35039 5 /openedx/staticfiles/studio/xblock/resources/poll/translations/fr/LC_MESSAGES/text.po
DUPTYPE_WITHIN_SAME_TREE -14427 6 13762 61 29532 5 /openedx/staticfiles/xblock/resources/poll/translations/fr/LC_MESSAGES/text.po
DUPTYPE_WITHIN_SAME_TREE -14427 7 13762 61 50005 5 /openedx/staticfiles/studio/xblock/resources/poll/translations/fr/LC_MESSAGES/text.f3ae49ffc88b.po
DUPTYPE_FIRST_OCCURRENCE 9499 5 13770 61 45672 5 /openedx/staticfiles/edx-bootstrap/node_modules/bootstrap/js/dist/collapse.c6cf167a526f.js
DUPTYPE_WITHIN_SAME_TREE -9499 5 13770 61 24271 5 /openedx/staticfiles/edx-bootstrap/node_modules/bootstrap/js/dist/collapse.js
DUPTYPE_FIRST_OCCURRENCE 1518 2 13773 61 48689 5 /openedx/staticfiles/admin/js/inlines.12d1af430335.js
DUPTYPE_WITHIN_SAME_TREE -1518 3 13773 61 33816 5 /openedx/staticfiles/studio/admin/js/inlines.js
DUPTYPE_WITHIN_SAME_TREE -1518 2 13773 61 26507 5 /openedx/staticfiles/admin/js/inlines.js
DUPTYPE_WITHIN_SAME_TREE -1518 3 13773 61 52090 5 /openedx/staticfiles/studio/admin/js/inlines.12d1af430335.js
DUPTYPE_FIRST_OCCURRENCE 14452 6 13804 61 45154 5 /openedx/staticfiles/xblock/resources/poll/translations/ko_KR/LC_MESSAGES/text.e5fabad9b323.po
DUPTYPE_WITHIN_SAME_TREE -14452 7 13804 61 49999 5 /openedx/staticfiles/studio/xblock/resources/poll/translations/ko_KR/LC_MESSAGES/text.e5fabad9b323.po
DUPTYPE_WITHIN_SAME_TREE -14452 7 13804 61 35029 5 /openedx/staticfiles/studio/xblock/resources/poll/translations/ko_KR/LC_MESSAGES/text.po
DUPTYPE_WITHIN_SAME_TREE -14452 6 13804 61 29514 5 /openedx/staticfiles/xblock/resources/poll/translations/ko_KR/LC_MESSAGES/text.po
DUPTYPE_FIRST_OCCURRENCE 10433 5 13819 61 45749 5 /openedx/staticfiles/studio-frontend/src/data/i18n/default/transifex_input.e0c7b3ac4e70.json
DUPTYPE_WITHIN_SAME_TREE -10433 5 13819 61 25257 5 /openedx/staticfiles/studio-frontend/src/data/i18n/default/transifex_input.json
DUPTYPE_FIRST_OCCURRENCE 1069 1 13831 61 49012 5 /openedx/staticfiles/images/voltage_divider.d55f73a2596b.png
DUPTYPE_WITHIN_SAME_TREE -1069 2 13831 61 31357 5 /openedx/staticfiles/studio/images/voltage_divider.png
DUPTYPE_WITHIN_SAME_TREE -1069 2 13831 61 52399 5 /openedx/staticfiles/studio/images/voltage_divider.d55f73a2596b.png
DUPTYPE_WITHIN_SAME_TREE -1069 1 13831 61 17801 5 /openedx/staticfiles/images/voltage_divider.png
DUPTYPE_FIRST_OCCURRENCE 14447 6 13869 61 45170 5 /openedx/staticfiles/xblock/resources/poll/translations/ja_JP/LC_MESSAGES/text.d11fbe588ebb.po
DUPTYPE_WITHIN_SAME_TREE -14447 7 13869 61 35057 5 /openedx/staticfiles/studio/xblock/resources/poll/translations/ja_JP/LC_MESSAGES/text.po
DUPTYPE_WITHIN_SAME_TREE -14447 6 13869 61 29564 5 /openedx/staticfiles/xblock/resources/poll/translations/ja_JP/LC_MESSAGES/text.po
DUPTYPE_WITHIN_SAME_TREE -14447 7 13869 61 50015 5 /openedx/staticfiles/studio/xblock/resources/poll/translations/ja_JP/LC_MESSAGES/text.d11fbe588ebb.po
DUPTYPE_FIRST_OCCURRENCE 6118 3 13875 61 52018 5 /openedx/staticfiles/studio/js/views/manage_users_and_roles.f775a07fa8c1.js
DUPTYPE_WITHIN_SAME_TREE -6118 3 13875 61 33250 5 /openedx/staticfiles/studio/js/views/manage_users_and_roles.js
DUPTYPE_FIRST_OCCURRENCE 14237 6 13956 61 45129 5 /openedx/staticfiles/xblock/resources/drag_and_drop_v2/translations/fr_CA/LC_MESSAGES/text.1aa83da1abeb.mo
DUPTYPE_WITHIN_SAME_TREE -14237 7 13956 61 35175 5 /openedx/staticfiles/studio/xblock/resources/drag_and_drop_v2/translations/fr_CA/LC_MESSAGES/text.mo
DUPTYPE_WITHIN_SAME_TREE -14237 7 13956 61 50050 5 /openedx/staticfiles/studio/xblock/resources/drag_and_drop_v2/translations/fr_CA/LC_MESSAGES/text.1aa83da1abeb.mo
DUPTYPE_WITHIN_SAME_TREE -14237 6 13956 61 29237 5 /openedx/staticfiles/xblock/resources/drag_and_drop_v2/translations/fr_CA/LC_MESSAGES/text.mo
DUPTYPE_FIRST_OCCURRENCE 7603 4 13969 61 46937 5 /openedx/staticfiles/js/bower/URIjs/src/punycode.8065c897d56f.js
DUPTYPE_WITHIN_SAME_TREE -7603 5 13969 61 34559 5 /openedx/staticfiles/studio/js/bower/URIjs/src/punycode.js
DUPTYPE_WITHIN_SAME_TREE -7603 8 13969 61 44386 5 /openedx/staticfiles/xblock/resources/edx_sga/static/js/bower/URIjs/src/punycode.8065c897d56f.js
DUPTYPE_WITHIN_SAME_TREE -7603 4 13969 61 28364 5 /openedx/staticfiles/js/bower/URIjs/src/punycode.js
DUPTYPE_WITHIN_SAME_TREE -7603 9 13969 61 35332 5 /openedx/staticfiles/studio/xblock/resources/edx_sga/static/js/bower/URIjs/src/punycode.js
DUPTYPE_WITHIN_SAME_TREE -7603 9 13969 61 43927 5 /openedx/staticfiles/studio/xblock/resources/edx_sga/static/js/bower/URIjs/src/punycode.8065c897d56f.js
DUPTYPE_WITHIN_SAME_TREE -7603 8 13969 61 30392 5 /openedx/staticfiles/xblock/resources/edx_sga/static/js/bower/URIjs/src/punycode.js
DUPTYPE_WITHIN_SAME_TREE -7603 5 13969 61 51146 5 /openedx/staticfiles/studio/js/bower/URIjs/src/punycode.8065c897d56f.js
DUPTYPE_FIRST_OCCURRENCE 4025 3 13982 61 47077 5 /openedx/staticfiles/common/js/vendor/ar.c17595c20f2d.json
DUPTYPE_WITHIN_SAME_TREE -4025 5 13982 61 25253 5 /openedx/staticfiles/studio-frontend/src/data/i18n/locales/ar.json
DUPTYPE_WITHIN_SAME_TREE -4025 4 13982 61 31216 5 /openedx/staticfiles/studio/common/js/vendor/ar.json
DUPTYPE_WITHIN_SAME_TREE -4025 3 13982 61 17538 5 /openedx/staticfiles/common/js/vendor/ar.json
DUPTYPE_WITHIN_SAME_TREE -4025 4 13982 61 51286 5 /openedx/staticfiles/studio/common/js/vendor/ar.c17595c20f2d.json
DUPTYPE_WITHIN_SAME_TREE -4025 5 13982 61 45747 5 /openedx/staticfiles/studio-frontend/src/data/i18n/locales/ar.c17595c20f2d.json
DUPTYPE_WITHIN_SAME_TREE -4025 4 13982 61 26237 5 /openedx/staticfiles/studio-frontend/dist/i18n/messages/ar.json
DUPTYPE_WITHIN_SAME_TREE -4025 4 13982 61 46885 5 /openedx/staticfiles/studio-frontend/dist/i18n/messages/ar.c17595c20f2d.json
DUPTYPE_FIRST_OCCURRENCE 4422 3 14080 61 47256 5 /openedx/staticfiles/js/capa/drag_and_drop/update_input.3ec7655b24e4.js
DUPTYPE_WITHIN_SAME_TREE -4422 4 14080 61 51465 5 /openedx/staticfiles/studio/js/capa/drag_and_drop/update_input.3ec7655b24e4.js
DUPTYPE_WITHIN_SAME_TREE -4422 3 14080 61 19598 5 /openedx/staticfiles/js/capa/drag_and_drop/update_input.js
DUPTYPE_WITHIN_SAME_TREE -4422 4 14080 61 32257 5 /openedx/staticfiles/studio/js/capa/drag_and_drop/update_input.js
DUPTYPE_FIRST_OCCURRENCE 4773 3 14096 61 47381 5 /openedx/staticfiles/js/i18n/ml/djangojs.21e0ddc5779a.js
DUPTYPE_WITHIN_SAME_TREE -4773 3 14096 61 20876 5 /openedx/staticfiles/js/i18n/ml/djangojs.js
DUPTYPE_WITHIN_SAME_TREE -4773 4 14096 61 51558 5 /openedx/staticfiles/studio/js/i18n/ml/djangojs.21e0ddc5779a.js
DUPTYPE_WITHIN_SAME_TREE -4773 4 14096 61 32920 5 /openedx/staticfiles/studio/js/i18n/ml/djangojs.js
DUPTYPE_FIRST_OCCURRENCE 14622 7 14126 61 44508 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/classes/dom/TridentSelection.c3ae599d0c26.js
DUPTYPE_WITHIN_SAME_TREE -14622 7 14126 61 18362 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/classes/dom/TridentSelection.js
DUPTYPE_WITHIN_SAME_TREE -14622 8 14126 61 31633 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/classes/dom/TridentSelection.js
DUPTYPE_WITHIN_SAME_TREE -14622 8 14126 61 49630 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/classes/dom/TridentSelection.c3ae599d0c26.js
DUPTYPE_FIRST_OCCURRENCE 5143 3 14132 61 47530 5 /openedx/staticfiles/js/verify_student/views/webcam_photo_view.f7c80e3de0b3.js
DUPTYPE_WITHIN_SAME_TREE -5143 3 14132 61 21458 5 /openedx/staticfiles/js/verify_student/views/webcam_photo_view.js
DUPTYPE_FIRST_OCCURRENCE 7485 4 14170 61 46664 5 /openedx/staticfiles/edx-bootstrap/node_modules/jquery/src/css.38aad9099eeb.js
DUPTYPE_WITHIN_SAME_TREE -7485 4 14170 61 23784 5 /openedx/staticfiles/edx-bootstrap/node_modules/jquery/src/css.js
DUPTYPE_FIRST_OCCURRENCE 14606 7 14202 61 44505 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/classes/dom/RangeUtils.53686e7e843d.js
DUPTYPE_WITHIN_SAME_TREE -14606 8 14202 61 49627 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/classes/dom/RangeUtils.53686e7e843d.js
DUPTYPE_WITHIN_SAME_TREE -14606 8 14202 61 31630 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/classes/dom/RangeUtils.js
DUPTYPE_WITHIN_SAME_TREE -14606 7 14202 61 18359 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/classes/dom/RangeUtils.js
DUPTYPE_FIRST_OCCURRENCE 4605 3 14209 61 47438 5 /openedx/staticfiles/js/edxnotes/plugins/accessibility.6610e3b54310.js
DUPTYPE_WITHIN_SAME_TREE -4605 3 14209 61 21064 5 /openedx/staticfiles/js/edxnotes/plugins/accessibility.js
DUPTYPE_FIRST_OCCURRENCE 14248 6 14238 61 45133 5 /openedx/staticfiles/xblock/resources/drag_and_drop_v2/translations/ja_JP/LC_MESSAGES/text.271cf9b4a94c.mo
DUPTYPE_WITHIN_SAME_TREE -14248 6 14238 61 29251 5 /openedx/staticfiles/xblock/resources/drag_and_drop_v2/translations/ja_JP/LC_MESSAGES/text.mo
DUPTYPE_WITHIN_SAME_TREE -14248 7 14238 61 50054 5 /openedx/staticfiles/studio/xblock/resources/drag_and_drop_v2/translations/ja_JP/LC_MESSAGES/text.271cf9b4a94c.mo
DUPTYPE_WITHIN_SAME_TREE -14248 7 14238 61 35183 5 /openedx/staticfiles/studio/xblock/resources/drag_and_drop_v2/translations/ja_JP/LC_MESSAGES/text.mo
DUPTYPE_FIRST_OCCURRENCE 6692 3 14244 61 47019 5 /openedx/staticfiles/xmodule/modules/js/002-e32c61651b0379c8503ad932a91e7651.e32c61651b03.js
DUPTYPE_WITHIN_SAME_TREE -6692 4 14244 61 51228 5 /openedx/staticfiles/studio/xmodule/modules/js/002-e32c61651b0379c8503ad932a91e7651.e32c61651b03.js
DUPTYPE_WITHIN_SAME_TREE -6692 4 14244 61 31148 5 /openedx/staticfiles/studio/xmodule/modules/js/002-e32c61651b0379c8503ad932a91e7651.js
DUPTYPE_WITHIN_SAME_TREE -6692 3 14244 61 17406 5 /openedx/staticfiles/xmodule/modules/js/002-e32c61651b0379c8503ad932a91e7651.js
DUPTYPE_FIRST_OCCURRENCE 14540 7 14247 61 44419 5 /openedx/staticfiles/common/js/components/BlockBrowser/components/BlockBrowser/__snapshots__/BlockBrowser.test.jsx.38fd21dc9c14.snap
DUPTYPE_WITHIN_SAME_TREE -14540 8 14247 61 31283 5 /openedx/staticfiles/studio/common/js/components/BlockBrowser/components/BlockBrowser/__snapshots__/BlockBrowser.test.jsx.snap
DUPTYPE_WITHIN_SAME_TREE -14540 8 14247 61 43960 5 /openedx/staticfiles/studio/common/js/components/BlockBrowser/components/BlockBrowser/__snapshots__/BlockBrowser.test.jsx.38fd21dc9c14.snap
DUPTYPE_WITHIN_SAME_TREE -14540 7 14247 61 17643 5 /openedx/staticfiles/common/js/components/BlockBrowser/components/BlockBrowser/__snapshots__/BlockBrowser.test.jsx.snap
DUPTYPE_FIRST_OCCURRENCE 4941 3 14279 61 47875 5 /openedx/staticfiles/js/src/studio/oa_edit_settings.b6d23ac2dd48.js
DUPTYPE_WITHIN_SAME_TREE -4941 8 14279 61 49807 5 /openedx/staticfiles/studio/xblock/resources/openassessment.xblock/static/js/src/studio/oa_edit_settings.b6d23ac2dd48.js
DUPTYPE_WITHIN_SAME_TREE -4941 7 14279 61 29642 5 /openedx/staticfiles/xblock/resources/openassessment.xblock/static/js/src/studio/oa_edit_settings.js
DUPTYPE_WITHIN_SAME_TREE -4941 8 14279 61 35559 5 /openedx/staticfiles/studio/xblock/resources/openassessment.xblock/static/js/src/studio/oa_edit_settings.js
DUPTYPE_WITHIN_SAME_TREE -4941 7 14279 61 44667 5 /openedx/staticfiles/xblock/resources/openassessment.xblock/static/js/src/studio/oa_edit_settings.b6d23ac2dd48.js
DUPTYPE_WITHIN_SAME_TREE -4941 3 14279 61 28022 5 /openedx/staticfiles/js/src/studio/oa_edit_settings.js
DUPTYPE_WITHIN_SAME_TREE -4941 4 14279 61 34389 5 /openedx/staticfiles/studio/js/src/studio/oa_edit_settings.js
DUPTYPE_WITHIN_SAME_TREE -4941 4 14279 61 51689 5 /openedx/staticfiles/studio/js/src/studio/oa_edit_settings.b6d23ac2dd48.js
DUPTYPE_FIRST_OCCURRENCE 5356 3 14305 61 47946 5 /openedx/staticfiles/proctoring/js/views/Backbone.ModalDialog.8138f2b0c46c.js
DUPTYPE_WITHIN_SAME_TREE -5356 4 14305 61 34751 5 /openedx/staticfiles/studio/proctoring/js/views/Backbone.ModalDialog.js
DUPTYPE_WITHIN_SAME_TREE -5356 6 14305 61 23694 5 /openedx/staticfiles/edx-proctoring/edx_proctoring/static/proctoring/js/views/Backbone.ModalDialog.js
DUPTYPE_WITHIN_SAME_TREE -5356 4 14305 61 51764 5 /openedx/staticfiles/studio/proctoring/js/views/Backbone.ModalDialog.8138f2b0c46c.js
DUPTYPE_WITHIN_SAME_TREE -5356 6 14305 61 44799 5 /openedx/staticfiles/edx-proctoring/edx_proctoring/static/proctoring/js/views/Backbone.ModalDialog.8138f2b0c46c.js
DUPTYPE_WITHIN_SAME_TREE -5356 3 14305 61 28722 5 /openedx/staticfiles/proctoring/js/views/Backbone.ModalDialog.js
DUPTYPE_FIRST_OCCURRENCE 1917 2 14323 61 48538 5 /openedx/staticfiles/images/programs/sample-cert.7e5ac21a3c9e.png
DUPTYPE_WITHIN_SAME_TREE -1917 2 14323 61 22948 5 /openedx/staticfiles/images/programs/sample-cert.png
DUPTYPE_FIRST_OCCURRENCE 11357 5 14359 61 51083 5 /openedx/staticfiles/studio/js/views/video/transcripts/metadata_videolist.cb77c86297d0.js
DUPTYPE_WITHIN_SAME_TREE -11357 5 14359 61 33274 5 /openedx/staticfiles/studio/js/views/video/transcripts/metadata_videolist.js
DUPTYPE_FIRST_OCCURRENCE 4793 3 14375 61 47327 5 /openedx/staticfiles/js/i18n/pt-pt/djangojs.5e0243d57240.js
DUPTYPE_WITHIN_SAME_TREE -4793 4 14375 61 32759 5 /openedx/staticfiles/studio/js/i18n/pt-pt/djangojs.js
DUPTYPE_WITHIN_SAME_TREE -4793 4 14375 61 51504 5 /openedx/staticfiles/studio/js/i18n/pt-pt/djangojs.5e0243d57240.js
DUPTYPE_WITHIN_SAME_TREE -4793 3 14375 61 20714 5 /openedx/staticfiles/js/i18n/pt-pt/djangojs.js
DUPTYPE_FIRST_OCCURRENCE 9523 5 14381 61 45696 5 /openedx/staticfiles/edx-bootstrap/node_modules/bootstrap/js/dist/tab.js.7694cb7fe704.map
DUPTYPE_WITHIN_SAME_TREE -9523 5 14381 61 24295 5 /openedx/staticfiles/edx-bootstrap/node_modules/bootstrap/js/dist/tab.js.map
DUPTYPE_FIRST_OCCURRENCE 9008 4 14384 61 51605 5 /openedx/staticfiles/studio/js/views/utils/xblock_utils.beb523cde980.js
DUPTYPE_WITHIN_SAME_TREE -9008 4 14384 61 33316 5 /openedx/staticfiles/studio/js/views/utils/xblock_utils.js
DUPTYPE_FIRST_OCCURRENCE 5563 3 14397 61 52079 5 /openedx/staticfiles/studio/cms/js/require-config.3b6c47de644f.js
DUPTYPE_WITHIN_SAME_TREE -5563 3 14397 61 33720 5 /openedx/staticfiles/studio/cms/js/require-config.js
DUPTYPE_FIRST_OCCURRENCE 5320 3 14412 61 47728 5 /openedx/staticfiles/paragon/src/asInput/asInput.test.18304c9b42a8.jsx
DUPTYPE_WITHIN_SAME_TREE -5320 3 14412 61 23426 5 /openedx/staticfiles/paragon/src/asInput/asInput.test.jsx
DUPTYPE_FIRST_OCCURRENCE 15474 7 14419 61 44616 5 /openedx/staticfiles/xblock/resources/drag_and_drop_v2/public/js/translations/ru/text.3103fb07f0bf.js
DUPTYPE_WITHIN_SAME_TREE -15474 7 14419 61 29091 5 /openedx/staticfiles/xblock/resources/drag_and_drop_v2/public/js/translations/ru/text.js
DUPTYPE_WITHIN_SAME_TREE -15474 8 14419 61 49767 5 /openedx/staticfiles/studio/xblock/resources/drag_and_drop_v2/public/js/translations/ru/text.3103fb07f0bf.js
DUPTYPE_WITHIN_SAME_TREE -15474 8 14419 61 35098 5 /openedx/staticfiles/studio/xblock/resources/drag_and_drop_v2/public/js/translations/ru/text.js
DUPTYPE_FIRST_OCCURRENCE 6790 4 14547 61 46261 5 /openedx/staticfiles/common/js/discussion/views/thread_response_view.3816092e06c9.js
DUPTYPE_WITHIN_SAME_TREE -6790 5 14547 61 50720 5 /openedx/staticfiles/studio/common/js/discussion/views/thread_response_view.3816092e06c9.js
DUPTYPE_WITHIN_SAME_TREE -6790 5 14547 61 31241 5 /openedx/staticfiles/studio/common/js/discussion/views/thread_response_view.js
DUPTYPE_WITHIN_SAME_TREE -6790 4 14547 61 17563 5 /openedx/staticfiles/common/js/discussion/views/thread_response_view.js
DUPTYPE_FIRST_OCCURRENCE 12090 5 14551 61 46155 5 /openedx/staticfiles/xblock/resources/drag_and_drop_v2/templates/html/drag_and_drop_edit.c56539bc3888.html
DUPTYPE_WITHIN_SAME_TREE -12090 6 14551 61 35084 5 /openedx/staticfiles/studio/xblock/resources/drag_and_drop_v2/templates/html/drag_and_drop_edit.html
DUPTYPE_WITHIN_SAME_TREE -12090 5 14551 61 29047 5 /openedx/staticfiles/xblock/resources/drag_and_drop_v2/templates/html/drag_and_drop_edit.html
DUPTYPE_WITHIN_SAME_TREE -12090 6 14551 61 50648 5 /openedx/staticfiles/studio/xblock/resources/drag_and_drop_v2/templates/html/drag_and_drop_edit.c56539bc3888.html
DUPTYPE_FIRST_OCCURRENCE 14870 7 14581 61 44430 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/themes/modern/theme.510dbf0a38a2.js
DUPTYPE_WITHIN_SAME_TREE -14870 8 14581 61 31533 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/themes/modern/theme.js
DUPTYPE_WITHIN_SAME_TREE -14870 8 14581 61 49552 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/themes/modern/theme.510dbf0a38a2.js
DUPTYPE_WITHIN_SAME_TREE -14870 7 14581 61 18156 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/themes/modern/theme.js
